DATE,mac_dl_cqi,mac_dl_mcs,mac_dl_ok,mac_dl_nok,mac_dl_brate,ue_ident
2022-01-01 00:00:08.221,7,8,76,7,5653688,2289
2022-01-01 00:00:08.222,6,5,83,4,4322222,2289
2022-01-01 00:00:08.223,6,5,87,3,4441511,2289
2022-01-01 00:00:08.224,6,6,84,3,5379911,2289
2022-01-01 00:00:08.225,5,5,79,4,4440800,2289
2022-01-01 00:00:08.226,6,6,77,3,4891644,2289
2022-01-01 00:00:08.227,6,6,76,3,4783644,2289
2022-01-01 00:00:08.228,7,8,65,6,4860533,2289
2022-01-01 00:00:08.229,7,9,54,5,4508800,2289
2022-01-01 00:00:08.230,6,7,71,3,4823555,2289
2022-01-01 00:00:08.231,6,6,76,5,4793600,2289
2022-01-01 00:00:08.232,6,6,70,4,4535644,2289
2022-01-01 00:00:08.233,6,6,85,3,4969866,2289
2022-01-01 00:00:08.234,7,9,60,4,4718755,2289
2022-01-01 00:00:08.235,6,6,77,2,4820177,2289
2022-01-01 00:00:08.236,6,7,71,5,4607377,2289
2022-01-01 00:00:08.237,7,7,70,5,4894044,2289
2022-01-01 00:00:08.238,7,7,68,4,4574755,2289
2022-01-01 00:00:08.239,6,6,74,3,4370133,2289
2022-01-01 00:00:08.240,6,6,85,4,4741422,2289
2022-01-01 00:00:08.241,6,7,69,4,4497333,2289
2022-01-01 00:00:08.242,7,6,78,4,4925688,2289
2022-01-01 00:00:08.243,7,8,65,3,4603200,2289
2022-01-01 00:00:08.244,6,7,73,5,4749866,2289
2022-01-01 00:00:08.245,6,5,79,4,4237600,2289
2022-01-01 00:00:08.246,6,5,84,3,4740977,2289
2022-01-01 00:00:08.247,5,6,78,4,4718044,2289
2022-01-01 00:00:08.248,6,6,80,3,4716622,2289
2022-01-01 00:00:08.249,6,7,73,5,4840088,2289
2022-01-01 00:00:08.250,5,6,75,4,4659822,2289
2022-01-01 00:00:08.251,7,7,72,4,4574222,2289
2022-01-01 00:00:08.252,6,6,74,6,4709333,2289
2022-01-01 00:00:08.253,6,5,85,4,4141955,2289
2022-01-01 00:00:08.254,6,6,86,4,4937066,2289
2022-01-01 00:00:08.255,6,5,80,4,4596266,2289
2022-01-01 00:00:08.256,7,6,77,5,4828888,2289
2022-01-01 00:00:08.257,6,5,80,4,4706311,2289
2022-01-01 00:00:08.258,6,6,77,3,4856444,2289
2022-01-01 00:00:08.259,5,6,75,3,4683288,2289
2022-01-01 00:00:08.260,6,6,82,2,4630044,2289
2022-01-01 00:00:08.261,7,8,59,6,4598133,2289
2022-01-01 00:00:08.262,7,8,64,7,4750222,2289
2022-01-01 00:00:08.263,5,3,78,7,2926755,2289
2022-01-01 00:00:08.264,6,4,80,4,3202666,2289
2022-01-01 00:00:08.265,6,6,82,6,4852266,2289
2022-01-01 00:00:08.266,6,5,84,6,4604444,2289
2022-01-01 00:00:08.267,6,4,89,1,4157244,2289
2022-01-01 00:00:08.268,6,5,88,2,4908800,2289
2022-01-01 00:00:08.269,7,6,88,2,5384177,2289
2022-01-01 00:00:08.270,6,6,86,4,5265955,2289
2022-01-01 00:00:08.271,6,6,78,5,4438222,2289
2022-01-01 00:00:08.272,6,6,77,3,4949777,2289
2022-01-01 00:00:08.273,6,7,73,2,4872088,2289
2022-01-01 00:00:08.274,7,10,56,6,4586488,2289
2022-01-01 00:00:08.275,6,6,72,5,4519111,2289
2022-01-01 00:00:08.276,7,6,78,3,4947200,2289
2022-01-01 00:00:08.277,7,6,74,7,4765155,2289
2022-01-01 00:00:08.278,6,5,84,4,4728967,2289
2022-01-01 00:00:08.279,6,6,75,4,4728000,2289
2022-01-01 00:00:08.280,6,5,88,2,4658311,2289
2022-01-01 00:00:08.281,6,5,85,2,4749244,2289
2022-01-01 00:00:08.282,6,6,76,2,4850989,2289
2022-01-01 00:00:08.283,7,8,62,5,4574022,2289
2022-01-01 00:00:08.284,7,9,59,7,4415555,2289
2022-01-01 00:00:08.285,7,7,72,6,4886400,2289
2022-01-01 00:00:08.286,6,6,77,7,4574133,2289
2022-01-01 00:00:08.287,7,5,78,10,4337600,2289
2022-01-01 00:00:08.288,6,5,83,1,4406666,2289
2022-01-01 00:00:08.289,6,5,87,3,4839022,2289
2022-01-01 00:00:08.290,6,5,83,1,4400800,2289
2022-01-01 00:00:08.291,6,5,89,1,4156000,2289
2022-01-01 00:00:08.292,6,6,84,5,5347200,2289
2022-01-01 00:00:08.293,6,5,81,3,4400800,2289
2022-01-01 00:00:08.294,6,6,87,3,4997600,2289
2022-01-01 00:00:08.295,6,7,72,3,4633230,2289
2022-01-01 00:00:08.296,7,7,70,6,4679910,2289
2022-01-01 00:00:08.297,6,5,85,3,4642933,2289
2022-01-01 00:00:08.298,6,7,66,6,4516800,2289
2022-01-01 00:00:08.299,6,5,87,3,4335912,2289
2022-01-01 00:00:08.300,7,6,83,4,5132314,2289
2022-01-01 00:00:08.301,9,11,18,1,1544711,2289
2022-01-01 00:00:08.302,6,7,61,4,4488977,2289
2022-01-01 00:00:08.303,7,7,66,5,4422329,2289
2022-01-01 00:00:08.304,6,6,81,4,4766112,2289
2022-01-01 00:00:08.305,7,6,73,5,4623911,2289
2022-01-01 00:00:08.306,6,6,81,1,4659644,2289
2022-01-01 00:00:08.307,6,6,74,6,4654593,2289
2022-01-01 00:00:08.308,6,5,81,5,4019685,2289
2022-01-01 00:00:08.309,7,6,87,3,5102311,2289
2022-01-01 00:00:08.310,5,5,84,2,4139911,2289
2022-01-01 00:00:08.311,6,5,83,5,4703912,2289
2022-01-01 00:00:08.312,7,8,64,5,4650311,2289
2022-01-01 00:00:08.313,6,5,83,3,4392719,2289
2022-01-01 00:00:08.314,6,5,84,5,4782755,2289
2022-01-01 00:00:08.315,6,6,82,4,4671288,2289
2022-01-01 00:00:08.316,7,8,63,7,4532131,2289
2022-01-01 00:00:08.317,6,4,76,3,4006831,2289
2022-01-01 00:00:08.318,6,5,88,2,4099911,2289
2022-01-01 00:00:08.319,6,6,87,4,5343736,2289
2022-01-01 00:00:08.320,6,6,83,5,5173600,2289
2022-01-01 00:00:08.321,7,7,72,4,4907505,2289
2022-01-01 00:00:08.322,7,6,73,5,4653688,2289
2022-01-01 00:00:08.323,7,6,75,3,4738021,2289
2022-01-01 00:00:08.324,6,6,77,4,4565244,2289
2022-01-01 00:00:08.325,7,7,70,4,4627955,2289
2022-01-01 00:00:08.326,6,6,82,3,4726044,2289
2022-01-01 00:00:08.327,7,7,67,4,4472088,2289
2022-01-01 00:00:08.328,6,6,74,4,4378373,2289
2022-01-01 00:00:08.329,6,7,75,3,5088622,2289
2022-01-01 00:00:08.330,6,6,74,5,4331505,2289
2022-01-01 00:00:08.331,6,6,78,6,4793955,2289
2022-01-01 00:00:08.332,7,6,80,4,4683956,2289
2022-01-01 00:00:08.333,6,5,83,2,4361244,2289
2022-01-01 00:00:08.334,6,9,60,3,4841168,2289
2022-01-01 00:00:08.335,6,6,82,1,4800355,2289
2022-01-01 00:00:08.336,6,7,68,8,4697494,2289
2022-01-01 00:00:08.337,7,6,76,4,4697600,2289
2022-01-01 00:00:08.338,6,8,65,4,4848629,2289
2022-01-01 00:00:08.339,6,6,77,3,4622311,2289
2022-01-01 00:00:08.340,6,6,76,4,4864000,2289
2022-01-01 00:00:08.341,6,7,73,3,4775466,2289
2022-01-01 00:00:08.342,7,8,62,5,4588943,2289
2022-01-01 00:00:08.343,7,7,74,3,4865777,2289
2022-01-01 00:00:08.344,6,7,71,4,4764395,2289
2022-01-01 00:00:08.345,7,8,69,4,4874400,2289
2022-01-01 00:00:08.346,6,7,69,1,4518666,2289
2022-01-01 00:00:08.347,7,9,58,6,4591640,2289
2022-01-01 00:00:08.348,7,7,69,5,4886593,2289
2022-01-01 00:00:08.349,7,6,76,2,4770133,2289
2022-01-01 00:00:08.350,6,7,70,2,4836088,2289
2022-01-01 00:00:08.351,7,7,68,6,4626157,2289
2022-01-01 00:00:08.352,7,6,74,3,4720351,2289
2022-01-01 00:00:08.353,6,6,76,5,4036266,2289
2022-01-01 00:00:08.354,6,7,79,4,5383200,2289
2022-01-01 00:00:08.355,6,6,82,3,4428764,2289
2022-01-01 00:00:08.356,6,6,76,5,4541890,2289
2022-01-01 00:00:08.357,6,5,79,6,4621244,2289
2022-01-01 00:00:08.358,6,5,88,2,4454400,2289
2022-01-01 00:00:08.359,7,7,72,5,4937617,2289
2022-01-01 00:00:08.360,7,8,65,2,4802933,2289
2022-01-01 00:00:08.361,7,9,56,6,4338637,2289
2022-01-01 00:00:08.362,5,4,85,3,3686488,2289
2022-01-01 00:00:08.363,6,5,87,3,4568266,2289
2022-01-01 00:00:08.364,6,7,79,4,5309213,2289
2022-01-01 00:00:08.365,6,6,76,5,4746549,2289
2022-01-01 00:00:08.366,6,7,71,5,4605422,2289
2022-01-01 00:00:08.367,6,5,86,3,4227911,2289
2022-01-01 00:00:08.368,7,8,67,4,5102651,2289
2022-01-01 00:00:08.369,7,7,67,4,4692835,2289
2022-01-01 00:00:08.370,7,8,64,6,4730133,2289
2022-01-01 00:00:08.371,7,6,71,1,4654133,2289
2022-01-01 00:00:08.372,6,6,78,3,4819146,2289
2022-01-01 00:00:08.373,7,6,67,8,4474813,2289
2022-01-01 00:00:08.374,7,6,77,3,4794577,2289
2022-01-01 00:00:08.375,6,6,74,6,4475200,2289
2022-01-01 00:00:08.376,6,5,83,5,4502921,2289
2022-01-01 00:00:08.377,6,4,83,5,3832175,2289
2022-01-01 00:00:08.378,6,4,79,3,3345333,2289
2022-01-01 00:00:08.379,7,5,27,2,1365600,2289
2022-01-01 00:00:08.380,8,10,17,3,1498933,2289
2022-01-01 00:00:08.381,8,10,34,3,2854292,2289
2022-01-01 00:00:08.382,6,5,75,5,4328351,2289
2022-01-01 00:00:08.383,7,5,86,3,4858311,2289
2022-01-01 00:00:08.384,6,5,83,3,4661333,2289
2022-01-01 00:00:08.385,7,6,77,5,4780177,2289
2022-01-01 00:00:08.386,6,5,81,3,4548000,2289
2022-01-01 00:00:08.387,6,5,88,2,4209777,2289
2022-01-01 00:00:08.388,5,4,86,3,4401066,2289
2022-01-01 00:00:08.389,6,5,86,2,4410606,2289
2022-01-01 00:00:08.390,6,7,78,4,5210373,2289
2022-01-01 00:00:08.391,7,7,72,4,4734577,2289
2022-01-01 00:00:08.392,7,6,71,3,4607822,2289
2022-01-01 00:00:08.393,6,6,70,4,4585600,2289
2022-01-01 00:00:08.394,7,8,66,5,4604622,2289
2022-01-01 00:00:08.395,6,7,70,7,4842666,2289
2022-01-01 00:00:08.396,6,5,87,3,4375200,2289
2022-01-01 00:00:08.397,6,5,84,2,4855466,2289
2022-01-01 00:00:08.398,6,6,72,3,4127822,2289
2022-01-01 00:00:08.399,6,6,82,2,5110044,2289
2022-01-01 00:00:08.400,6,8,70,6,4781511,2289
2022-01-01 00:00:08.401,7,7,72,3,4692355,2289
2022-01-01 00:00:08.402,6,5,78,5,4423644,2289
2022-01-01 00:00:08.403,6,6,68,8,4381688,2289
2022-01-01 00:00:08.404,6,4,83,3,3898400,2289
2022-01-01 00:00:08.405,6,5,88,2,4632888,2289
2022-01-01 00:00:08.406,6,6,88,2,5277688,2289
2022-01-01 00:00:08.407,6,6,80,4,5260088,2289
2022-01-01 00:00:08.408,7,8,67,4,4921866,2289
2022-01-01 00:00:08.409,7,8,61,7,4635911,2289
2022-01-01 00:00:08.410,7,7,69,5,4677777,2289
2022-01-01 00:00:08.411,6,5,81,9,4064977,2289
2022-01-01 00:00:08.412,7,6,76,6,4980088,2289
2022-01-01 00:00:08.413,6,5,87,1,4435288,2289
2022-01-01 00:00:08.414,6,4,87,3,4085244,2289
2022-01-01 00:00:08.415,6,5,88,2,4878577,2289
2022-01-01 00:00:08.416,6,5,87,3,4362044,2289
2022-01-01 00:00:08.417,6,5,87,3,4676177,2289
2022-01-01 00:00:08.418,7,8,74,4,5713422,2289
2022-01-01 00:00:08.419,6,7,72,5,4704888,2289
2022-01-01 00:00:08.420,6,6,77,5,4487377,2289
2022-01-01 00:00:08.421,7,7,77,2,5049955,2289
2022-01-01 00:00:08.422,6,5,73,7,4210755,2289
2022-01-01 00:00:08.423,7,6,82,5,4631466,2289
2022-01-01 00:00:08.424,6,5,86,3,4632888,2289
2022-01-01 00:00:08.425,6,5,88,2,4686933,2289
2022-01-01 00:00:08.426,6,6,79,8,4812711,2289
2022-01-01 00:00:08.427,6,4,88,2,4109155,2289
2022-01-01 00:00:08.428,6,5,83,4,4141600,2289
2022-01-01 00:00:08.429,6,5,84,5,4843911,2289
2022-01-01 00:00:08.430,6,7,84,5,5610222,2289
2022-01-01 00:00:08.431,6,5,83,4,3852888,2289
2022-01-01 00:00:08.432,7,6,80,5,5344977,2289
2022-01-01 00:00:08.433,6,5,84,4,4390755,2289
2022-01-01 00:00:08.434,6,6,87,2,4997244,2289
2022-01-01 00:00:08.435,6,7,71,4,4620355,2289
2022-01-01 00:00:08.436,7,8,59,6,4402755,2289
2022-01-01 00:00:08.437,6,6,86,2,4869155,2289
2022-01-01 00:00:08.438,6,6,73,5,4596177,2289
2022-01-01 00:00:08.439,7,7,71,4,4727911,2289
2022-01-01 00:00:08.440,6,6,79,3,4718488,2289
2022-01-01 00:00:08.441,7,8,67,4,4751200,2289
2022-01-01 00:00:08.442,6,7,78,5,4559644,2289
2022-01-01 00:00:08.443,7,6,75,4,4741066,2289
2022-01-01 00:00:08.444,6,6,78,6,4389511,2289
2022-01-01 00:00:08.445,6,5,88,2,4673244,2289
2022-01-01 00:00:08.446,5,5,83,7,4395288,2289
2022-01-01 00:00:08.447,6,3,83,3,3149244,2289
2022-01-01 00:00:08.448,5,4,83,4,3736800,2289
2022-01-01 00:00:08.449,6,5,86,3,4714966,2289
2022-01-01 00:00:08.450,6,6,80,1,5146549,2289
2022-01-01 00:00:08.451,7,8,62,4,4364977,2289
2022-01-01 00:00:08.452,6,8,67,10,4688888,2289
2022-01-01 00:00:08.453,6,5,82,6,4769244,2289
2022-01-01 00:00:08.454,6,5,71,5,3685777,2289
2022-01-01 00:00:08.455,6,4,89,1,4066222,2289
2022-01-01 00:00:08.456,6,5,87,2,4417866,2289
2022-01-01 00:00:08.457,7,7,84,6,5992000,2289
2022-01-01 00:00:08.458,6,5,87,3,4355644,2289
2022-01-01 00:00:08.459,6,7,83,7,5604355,2289
2022-01-01 00:00:08.460,6,4,86,3,4050666,2289
2022-01-01 00:00:08.461,6,6,86,3,5013866,2289
2022-01-01 00:00:08.462,7,7,74,5,5086577,2289
2022-01-01 00:00:08.463,6,7,68,4,4538666,2289
2022-01-01 00:00:08.464,6,6,85,4,4385155,2289
2022-01-01 00:00:08.465,6,5,86,4,4575466,2289
2022-01-01 00:00:08.466,7,7,31,1,1929155,2289
2022-01-01 00:00:08.467,8,11,16,3,1531377,2289
2022-01-01 00:00:08.468,8,10,31,3,2612533,2289
2022-01-01 00:00:08.469,6,6,74,4,4412977,2289
2022-01-01 00:00:08.470,6,5,87,3,4336444,2289
2022-01-01 00:00:08.471,6,5,88,2,4696000,2289
2022-01-01 00:00:08.472,6,6,79,6,5185688,2289
2022-01-01 00:00:08.473,6,6,83,5,4629600,2289
2022-01-01 00:00:08.474,7,6,75,5,4808800,2289
2022-01-01 00:00:08.475,6,5,85,2,4521777,2289
2022-01-01 00:00:08.476,6,6,83,4,5058400,2289
2022-01-01 00:00:08.477,6,6,79,4,4632088,2289
2022-01-01 00:00:08.478,6,6,79,7,4853955,2289
2022-01-01 00:00:08.479,6,4,86,4,4064533,2289
2022-01-01 00:00:08.480,6,6,85,4,4996177,2289
2022-01-01 00:00:08.481,6,6,78,2,4989511,2289
2022-01-01 00:00:08.482,6,7,71,5,4665066,2289
2022-01-01 00:00:08.483,5,5,79,5,4297155,2289
2022-01-01 00:00:08.484,6,4,86,3,3567288,2289
2022-01-01 00:00:08.485,6,7,85,5,5942133,2289
2022-01-01 00:00:08.486,6,6,73,5,4679733,2289
2022-01-01 00:00:08.487,6,4,81,3,3374488,2289
2022-01-01 00:00:08.488,6,6,83,4,5026222,2289
2022-01-01 00:00:08.489,6,6,84,6,5124266,2289
2022-01-01 00:00:08.490,6,5,88,2,4651911,2289
2022-01-01 00:00:08.491,7,8,68,5,4965511,2289
2022-01-01 00:00:08.492,7,6,77,4,5019111,2289
2022-01-01 00:00:08.493,7,7,71,4,4661777,2289
2022-01-01 00:00:08.494,6,6,72,12,4673777,2289
2022-01-01 00:00:08.495,6,4,82,4,3889422,2289
2022-01-01 00:00:08.496,6,4,86,4,4006577,2289
2022-01-01 00:00:08.497,5,3,82,6,3059022,2289
2022-01-01 00:00:08.498,6,5,84,5,4959288,2289
2022-01-01 00:00:08.499,6,5,88,2,4881244,2289
2022-01-01 00:00:08.500,6,5,86,4,4830222,2289
2022-01-01 00:00:08.501,6,4,89,1,4161866,2289
2022-01-01 00:00:08.502,6,5,89,1,4943200,2289
2022-01-01 00:00:08.503,5,5,85,3,4726666,2289
2022-01-01 00:00:08.504,6,7,79,7,5287644,2289
2022-01-01 00:00:08.505,7,8,67,4,4736266,2289
2022-01-01 00:00:08.506,5,5,85,3,4205244,2289
2022-01-01 00:00:08.507,7,7,78,5,5270222,2289
2022-01-01 00:00:08.508,6,6,74,4,4129955,2289
2022-01-01 00:00:08.509,6,5,85,5,4117066,2289
2022-01-01 00:00:08.510,6,6,85,5,5068000,2289
2022-01-01 00:00:08.511,6,6,81,3,4839644,2289
2022-01-01 00:00:08.512,6,7,75,4,4784800,2289
2022-01-01 00:00:08.513,6,6,72,2,4551466,2289
2022-01-01 00:00:08.514,7,10,60,4,4762133,2289
2022-01-01 00:00:08.515,7,8,66,8,4847822,2289
2022-01-01 00:00:08.516,6,6,79,6,4696800,2289
2022-01-01 00:00:08.517,6,4,89,1,4148711,2289
2022-01-01 00:00:08.518,7,6,82,3,5246577,2289
2022-01-01 00:00:08.519,6,6,74,3,4761244,2289
2022-01-01 00:00:08.520,6,6,75,5,4478666,2289
2022-01-01 00:00:08.521,6,6,85,3,4989777,2289
2022-01-01 00:00:08.522,7,8,64,6,4602844,2289
2022-01-01 00:00:08.523,6,6,75,5,4729866,2289
2022-01-01 00:00:08.524,6,5,88,2,4304888,2289
2022-01-01 00:00:08.525,6,7,72,3,4891377,2289
2022-01-01 00:00:08.526,6,7,70,5,4645333,2289
2022-01-01 00:00:08.527,7,7,73,3,4796000,2289
2022-01-01 00:00:08.528,6,6,73,6,4559022,2289
2022-01-01 00:00:08.529,6,5,85,5,4341777,2289
2022-01-01 00:00:08.530,6,5,86,4,4784711,2289
2022-01-01 00:00:08.531,6,5,87,3,4345333,2289
2022-01-01 00:00:08.532,6,5,82,4,3519288,2289
2022-01-01 00:00:08.533,6,6,85,5,5403111,2289
2022-01-01 00:00:08.534,6,6,84,4,4526222,2289
2022-01-01 00:00:08.535,6,6,84,5,4900977,2289
2022-01-01 00:00:08.536,6,5,83,3,4528622,2289
2022-01-01 00:00:08.537,6,6,77,2,4897866,2289
2022-01-01 00:00:08.538,7,9,61,6,4776800,2289
2022-01-01 00:00:08.539,6,6,69,8,4486044,2289
2022-01-01 00:00:08.540,5,3,80,8,2964800,2289
2022-01-01 00:00:08.541,6,4,83,6,3811822,2289
2022-01-01 00:00:08.542,6,4,89,1,4205244,2289
2022-01-01 00:00:08.543,6,4,87,3,4062488,2289
2022-01-01 00:00:08.544,6,4,89,1,4180000,2289
2022-01-01 00:00:08.545,6,5,86,4,4335822,2289
2022-01-01 00:00:08.546,6,4,83,4,3799911,2289
2022-01-01 00:00:08.547,7,7,83,7,5787644,2289
2022-01-01 00:00:08.548,7,6,72,5,4541422,2289
2022-01-01 00:00:08.549,7,6,77,5,4887377,2289
2022-01-01 00:00:08.550,6,6,68,3,4289777,2289
2022-01-01 00:00:08.551,6,4,87,3,4158844,2289
2022-01-01 00:00:08.552,6,4,87,3,4101955,2289
2022-01-01 00:00:08.553,6,6,85,5,4824977,2289
2022-01-01 00:00:08.554,7,6,84,6,5432444,2289
2022-01-01 00:00:08.555,6,5,83,2,4526844,2289
2022-01-01 00:00:08.556,6,6,83,2,5043111,2289
2022-01-01 00:00:08.557,6,6,74,8,4262044,2289
2022-01-01 00:00:08.558,6,4,84,4,3931200,2289
2022-01-01 00:00:08.559,6,5,86,2,4078222,2289
2022-01-01 00:00:08.560,6,7,83,3,5938933,2289
2022-01-01 00:00:08.561,6,8,66,5,4647288,2289
2022-01-01 00:00:08.562,6,6,77,3,4656088,2289
2022-01-01 00:00:08.563,6,6,73,5,4641511,2289
2022-01-01 00:00:08.564,6,7,73,3,4659911,2289
2022-01-01 00:00:08.565,6,6,76,5,4674666,2289
2022-01-01 00:00:08.566,6,7,71,5,4729511,2289
2022-01-01 00:00:08.567,6,5,83,5,4634577,2289
2022-01-01 00:00:08.568,6,5,85,4,4656266,2289
2022-01-01 00:00:08.569,6,6,82,5,4789688,2289
2022-01-01 00:00:08.570,6,6,72,4,4508266,2289
2022-01-01 00:00:08.571,6,5,88,2,4387911,2289
2022-01-01 00:00:08.572,6,7,74,5,5130844,2289
2022-01-01 00:00:08.573,5,4,82,4,3472533,2289
2022-01-01 00:00:08.574,6,6,85,5,4983911,2289
2022-01-01 00:00:08.575,6,5,86,4,4651733,2289
2022-01-01 00:00:08.576,6,6,81,5,5242577,2289
2022-01-01 00:00:08.577,6,4,83,5,3509955,2289
2022-01-01 00:00:08.578,6,5,87,3,4997244,2289
2022-01-01 00:00:08.579,6,5,76,5,3583111,2289
2022-01-01 00:00:08.580,6,5,86,4,4353955,2289
2022-01-01 00:00:08.581,6,6,88,2,5574400,2289
2022-01-01 00:00:08.582,6,6,83,7,4874577,2289
2022-01-01 00:00:08.583,6,6,71,8,4600888,2289
2022-01-01 00:00:08.584,6,4,87,3,4044711,2289
2022-01-01 00:00:08.585,7,6,85,4,5112266,2289
2022-01-01 00:00:08.586,6,5,79,4,4360977,2289
2022-01-01 00:00:08.587,6,5,88,2,4147733,2289
2022-01-01 00:00:08.588,6,6,85,5,5311377,2289
2022-01-01 00:00:08.589,6,6,83,5,4796533,2289
2022-01-01 00:00:08.590,6,5,82,4,4668622,2289
2022-01-01 00:00:08.591,7,6,79,4,4815377,2289
2022-01-01 00:00:08.592,7,7,66,3,4480000,2289
2022-01-01 00:00:08.593,7,7,44,3,3190400,2289
2022-01-01 00:00:08.594,8,9,9,2,766311,2289
2022-01-01 00:00:08.595,8,10,9,3,767555,2289
2022-01-01 00:00:08.596,8,9,44,5,3512711,2289
2022-01-01 00:00:08.597,6,5,82,2,4094222,2289
2022-01-01 00:00:08.598,6,6,84,5,5246933,2289
2022-01-01 00:00:08.599,6,4,87,3,4053955,2289
2022-01-01 00:00:08.600,6,5,79,7,3415200,2289
2022-01-01 00:00:08.601,7,6,87,3,5785866,2289
2022-01-01 00:00:08.602,6,5,87,3,5089333,2289
2022-01-01 00:00:08.603,6,5,87,3,4246488,2289
2022-01-01 00:00:08.604,6,5,86,3,4669511,2289
2022-01-01 00:00:08.605,6,6,86,4,5107200,2289
2022-01-01 00:00:08.606,6,6,75,3,4744444,2289
2022-01-01 00:00:08.607,6,6,72,4,4524444,2289
2022-01-01 00:00:08.608,7,7,69,4,4770222,2289
2022-01-01 00:00:08.609,7,8,63,9,4768444,2289
2022-01-01 00:00:08.610,6,5,78,4,4387200,2289
2022-01-01 00:00:08.611,6,5,86,3,4705422,2289
2022-01-01 00:00:08.612,7,6,86,3,4897600,2289
2022-01-01 00:00:08.613,6,5,81,2,4460888,2289
2022-01-01 00:00:08.614,7,6,67,5,4388888,2289
2022-01-01 00:00:08.615,7,9,48,6,3804266,2289
2022-01-01 00:00:08.616,7,6,76,6,4952355,2289
2022-01-01 00:00:08.617,6,5,82,3,4180800,2289
2022-01-01 00:00:08.618,6,3,86,2,3196977,2289
2022-01-01 00:00:08.619,6,5,86,3,4784711,2289
2022-01-01 00:00:08.620,6,5,81,4,3586755,2289
2022-01-01 00:00:08.621,6,5,83,5,4061777,2289
2022-01-01 00:00:08.622,6,3,83,3,2884177,2289
2022-01-01 00:00:08.623,6,5,83,5,4669600,2289
2022-01-01 00:00:08.624,7,6,82,8,5475377,2289
2022-01-01 00:00:08.625,6,6,84,2,5051377,2289
2022-01-01 00:00:08.626,6,5,89,1,4307822,2289
2022-01-01 00:00:08.627,6,5,81,6,4742844,2289
2022-01-01 00:00:08.628,6,6,86,2,5079288,2289
2022-01-01 00:00:08.629,6,6,77,5,4880977,2289
2022-01-01 00:00:08.630,6,6,82,4,4700977,2289
2022-01-01 00:00:08.631,6,6,82,5,4734577,2289
2022-01-01 00:00:08.632,6,6,73,5,4397244,2289
2022-01-01 00:00:08.633,6,6,79,4,4893600,2289
2022-01-01 00:00:08.634,7,7,69,6,4799200,2289
2022-01-01 00:00:08.635,6,5,82,2,4503644,2289
2022-01-01 00:00:08.636,6,6,83,4,4975022,2289
2022-01-01 00:00:08.637,6,5,83,5,4359733,2289
2022-01-01 00:00:08.638,5,5,86,2,4376355,2289
2022-01-01 00:00:08.639,6,7,78,4,5212266,2289
2022-01-01 00:00:08.640,7,7,70,7,4685333,2289
2022-01-01 00:00:08.641,6,5,82,4,4606577,2289
2022-01-01 00:00:08.642,6,5,87,3,4400800,2289
2022-01-01 00:00:08.643,6,6,81,4,4541600,2289
2022-01-01 00:00:08.644,6,6,85,3,5065511,2289
2022-01-01 00:00:08.645,6,7,68,4,4679111,2289
2022-01-01 00:00:08.646,7,9,63,5,4734666,2289
2022-01-01 00:00:08.647,6,6,69,4,4335377,2289
2022-01-01 00:00:08.648,6,6,82,4,4934044,2289
2022-01-01 00:00:08.649,7,7,70,5,4739111,2289
2022-01-01 00:00:08.650,6,5,80,4,4599466,2289
2022-01-01 00:00:08.651,6,5,85,4,4501600,2289
2022-01-01 00:00:08.652,6,6,84,4,4912622,2289
2022-01-01 00:00:08.653,6,5,83,5,4683377,2289
2022-01-01 00:00:08.654,6,5,85,4,4502133,2289
2022-01-01 00:00:08.655,6,6,84,2,4970311,2289
2022-01-01 00:00:08.656,7,8,64,2,4763911,2289
2022-01-01 00:00:08.657,6,7,64,9,4484622,2289
2022-01-01 00:00:08.658,6,5,84,6,4583822,2289
2022-01-01 00:00:08.659,6,4,87,2,4182488,2289
2022-01-01 00:00:08.660,6,5,87,3,4388711,2289
2022-01-01 00:00:08.661,5,5,85,3,4601511,2289
2022-01-01 00:00:08.662,6,8,82,5,5810488,2289
2022-01-01 00:00:08.663,6,7,67,7,4569155,2289
2022-01-01 00:00:08.664,6,4,88,2,4125511,2289
2022-01-01 00:00:08.665,6,6,80,6,4077333,2289
2022-01-01 00:00:08.666,6,5,84,5,4565155,2289
2022-01-01 00:00:08.667,7,5,84,5,4454933,2289
2022-01-01 00:00:08.668,6,5,87,3,5059822,2289
2022-01-01 00:00:08.669,6,5,87,3,4487200,2289
2022-01-01 00:00:08.670,6,7,85,5,5585155,2289
2022-01-01 00:00:08.671,6,6,76,4,4654222,2289
2022-01-01 00:00:08.672,7,8,65,4,4989422,2289
2022-01-01 00:00:08.673,6,7,71,3,4720088,2289
2022-01-01 00:00:08.674,7,7,66,8,4674666,2289
2022-01-01 00:00:08.675,6,4,86,3,4081600,2289
2022-01-01 00:00:08.676,6,5,87,3,4809511,2289
2022-01-01 00:00:08.677,6,5,87,3,4262666,2289
2022-01-01 00:00:08.678,6,6,82,4,5254400,2289
2022-01-01 00:00:08.679,6,6,78,2,4935466,2289
2022-01-01 00:00:08.680,6,7,65,5,4567911,2289
2022-01-01 00:00:08.681,7,8,67,5,4779288,2289
2022-01-01 00:00:08.682,6,5,82,5,4429155,2289
2022-01-01 00:00:08.683,6,5,84,3,4601777,2289
2022-01-01 00:00:08.684,6,5,85,5,4690044,2289
